serialNum,modelNum,softwareVersion,cycleNum,cycleName,cycleEnd,cycleDate,startTime,endTime,setSterTemp,setSterTime,setDryTime,setEndTemp,cycleStatus,cycleTime,cycleTemp,cyclePSI
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:00:07,138.2,00.55
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:00:08,138.4,00.55
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:03:08,149.0,24.78
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:03:52,150.4,25.90
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:05:04,220.6,05.99
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:05:05,221.2,06.19
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:08:05,149.0,22.94
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:08:59,143.8,24.04
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:09:51,224.1,06.28
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:09:52,224.1,06.28
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:12:52,158.5,20.08
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:15:38,140.5,23.62
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,A,00:16:27,222.3,06.25
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,H,00:16:28,222.3,06.25
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,H,00:19:28,231.6,07.67
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,H,00:22:28,264.7,24.21
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,H,00:25:28,269.2,27.06
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,H,00:26:14,275.2,31.31
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,S,00:26:16,275.4,31.50
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,S,00:27:16,275.9,31.07
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,S,00:28:16,275.7,30.88
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,S,00:29:16,275.9,30.88
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,S,00:30:16,275.9,31.08
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,S,00:31:16,275.9,31.05
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,S,00:31:16,275.9,31.05
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,E,00:31:18,276.1,31.02
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,E,00:32:35,228.4,00.65
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,D,00:32:41,220.8,02.16
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,D,00:35:41,202.8,22.86
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,D,00:38:41,190.4,19.70
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,D,00:41:41,184.1,19.61
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,D,00:44:41,183.4,22.77
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,D,00:47:41,183.2,21.65
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,D,00:50:41,183.2,21.73
16032087,ELARA11,2.0.3.98,000259,WRAPPED INSTU,Cycle Ended,21/NOV/2017,16:23:33,17:16:44,273.2,5.0,20,248,D,00:52:43,183.0,21.38
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:00:08,108.7,00.15
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:00:09,108.7,00.15
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:03:10,115.2,26.46
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:06:10,218.5,05.51
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:06:16,219.9,06.05
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:06:17,219.9,06.05
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:09:17,150.8,21.85
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:10:57,135.5,24.24
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:11:58,223.7,06.16
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:11:59,223.7,06.16
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:14:59,158.7,20.85
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:17:33,138.9,23.65
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,A,00:18:28,221.5,06.32
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,H,00:18:29,221.5,06.32
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,H,00:21:29,225.0,05.50
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,H,00:24:29,255.7,19.67
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,H,00:27:29,260.2,20.59
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,H,00:29:48,275.2,31.40
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,S,00:29:50,275.4,31.56
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,S,00:30:50,275.5,30.91
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,S,00:31:50,275.9,31.15
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,S,00:32:50,275.7,30.99
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,S,00:33:20,275.7,30.85
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,E,00:33:21,275.7,30.86
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,E,00:34:36,225.1,00.29
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,D,00:34:42,215.1,03.43
16032087,ELARA11,2.0.3.98,000260,Bowie and Dick,Test Ended,22/NOV/2017,09:06:06,09:43:27,273.2,3.5,2,248,D,00:36:43,187.2,22.50
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:00:07,143.8,00.61
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:00:08,144.1,00.61
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:03:08,151.0,23.80
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:04:11,152.8,26.05
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:05:06,219.6,05.93
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:05:07,220.8,06.24
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:08:07,154.4,21.44
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:09:52,150.6,24.01
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:10:45,225.0,06.24
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:10:46,225.0,06.24
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:13:46,161.6,20.32
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:16:46,143.8,24.01
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:17:05,142.3,23.77
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,A,00:17:57,223.3,06.21
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,H,00:17:58,223.3,06.21
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,H,00:20:58,231.1,07.27
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,H,00:23:58,263.7,23.34
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,H,00:26:58,266.4,25.09
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,H,00:28:06,275.2,31.24
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,S,00:28:07,275.4,31.43
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,S,00:29:07,275.9,31.15
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,S,00:30:07,275.7,30.98
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,S,00:31:07,276.1,30.91
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,S,00:32:07,276.1,31.01
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,S,00:33:07,276.1,31.09
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,S,00:33:07,276.1,31.09
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,E,00:33:08,276.1,31.07
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,E,00:34:34,222.6,00.09
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,D,00:34:40,216.5,02.45
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,D,00:37:40,197.4,23.00
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,D,00:40:40,185.9,15.27
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,D,00:43:40,179.2,22.00
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,D,00:46:40,178.9,18.01
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,D,00:49:40,177.8,16.03
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,D,00:52:40,176.7,23.74
16032087,ELARA11,2.0.3.98,000261,WRAPPED INSTU,Cycle Ended,22/NOV/2017,10:08:48,11:04:05,273.2,5.0,20,248,D,00:54:41,177.1,19.05
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:00:06,146.1,00.15
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:00:07,146.1,00.15
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:03:07,155.1,25.48
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:03:29,155.8,26.37
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:04:24,220.3,06.03
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:04:25,221.5,06.38
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:07:25,156.2,21.14
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:09:33,139.6,23.86
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:10:29,223.3,06.19
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:10:30,223.3,06.19
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:13:30,161.8,19.43
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:16:30,142.2,23.56
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:17:12,140.5,23.74
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,A,00:18:06,221.2,06.19
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,H,00:18:07,221.2,06.19
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,H,00:21:07,228.7,06.61
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,H,00:24:07,261.0,22.73
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,H,00:27:07,264.6,23.77
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,H,00:28:31,275.5,31.27
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,S,00:28:32,275.5,31.27
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,S,00:29:32,275.7,31.02
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,S,00:30:32,276.1,31.02
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,S,00:31:32,275.7,30.93
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,S,00:32:32,276.1,31.02
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,S,00:33:32,275.9,30.98
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,S,00:33:33,275.9,31.01
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,E,00:33:34,275.9,31.01
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,E,00:34:55,230.2,00.30
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,D,00:35:01,227.7,02.72
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,D,00:38:01,202.5,23.36
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,D,00:41:01,186.1,19.46
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,D,00:44:01,178.3,17.66
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,D,00:47:01,176.5,22.09
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,D,00:50:01,178.3,21.17
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,D,00:53:01,179.6,21.53
16032087,ELARA11,2.0.3.98,000262,WRAPPED INSTU,Cycle Ended,22/NOV/2017,11:48:04,12:43:38,273.2,5.0,20,248,D,00:55:02,179.2,23.39
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:00:06,141.1,00.09
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:00:07,141.3,00.09
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:03:07,152.2,25.60
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:03:25,152.8,26.34
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:04:39,221.5,05.84
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:04:40,222.1,06.06
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:07:40,154.6,21.50
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:09:20,150.1,24.36
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:10:16,225.3,06.35
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:10:17,225.3,06.35
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:13:17,162.0,19.84
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:16:17,142.2,23.74
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:16:46,140.9,23.36
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,A,00:17:41,223.3,06.09
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,H,00:17:42,224.6,06.42
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,H,00:20:42,229.6,06.70
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,H,00:23:42,262.2,22.62
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,H,00:26:42,266.9,25.29
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,H,00:27:50,275.5,31.37
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,S,00:27:51,275.7,31.54
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,S,00:28:51,276.1,31.12
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,S,00:29:51,275.9,30.93
16032087,ELARA11,2.0.3.98,000263,WRAPPED INSTU,Cycle Ended,22/NOV/2017,14:15:54,15:10:49,273.2,5.0,20,248,S,00:30:51,276.3,31.01
